<NUMBER OF ZONES> 3061										
<NUMBER OF NODES> 55559											
<FIRST THRU NODE> 1											
<NUMBER OF LINKS> 57002											
<END OF METADATA>


Init node	Term node		Length	Free Flow Time	B	Power	Speed limit	Toll	Type	Cost
268	31399	99999	0.47857	0.0191428	0.15	4	25	0	1	0
269	6837	99999	0.10769	0.0043076	0.15	4	25	0	1	0
270	31334	99999	0.20175	0.00807	0.15	4	25	0	1	0
271	40695	99999	0.33412	0.0133648	0.15	4	25	0	1	0
272	40696	99999	0.21169	0.0084676	0.15	4	25	0	1	0
273	54363	99999	0.16962	0.0067848	0.15	4	25	0	1	0
274	31553	99999	0.32479	0.0129916	0.15	4	25	0	1	0
274	31580	99999	0.20919	0.0083676	0.15	4	25	0	1	0
275	31553	99999	0.29807	0.0119228	0.15	4	25	0	1	0
275	31566	99999	0.29637	0.0118548	0.15	4	25	0	1	0
276	7277	99999	0.31228	0.0124912	0.15	4	25	0	1	0
277	31565	99999	0.49418	0.0197672	0.15	4	25	0	1	0
277	40523	99999	0.05163	0.0020652	0.15	4	25	0	1	0
278	7277	99999	0.24892	0.0099568	0.15	4	25	0	1	0
279	31391	99999	0.11616	0.0046464	0.15	4	25	0	1	0
279	31397	99999	0.37764	0.0151056	0.15	4	25	0	1	0
280	31391	99999	0.13778	0.0055112	0.15	4	25	0	1	0
281	40694	99999	0.36877	0.0147508	0.15	4	25	0	1	0
282	31389	99999	0.20518	0.0082072	0.15	4	25	0	1	0
283	7279	99999	0.18702	0.0074808	0.15	4	25	0	1	0
283	31177	99999	0.18701	0.0074804	0.15	4	25	0	1	0
284	19118	99999	0.18526	0.0074104	0.15	4	25	0	1	0
285	25746	99999	0.48734	0.018743846	0.15	4	26	0	1	0
285	54694	99999	1.41712	0.054504615	0.15	4	26	0	1	0
286	25699	99999	1.80854	0.069559231	0.15	4	26	0	1	0
286	25769	99999	1.00518	0.038660769	0.15	4	26	0	1	0
287	25770	99999	1.12792	0.043381538	0.15	4	26	0	1	0
287	25789	99999	2.01099	0.077345769	0.15	4	26	0	1	0
287	54696	99999	0.99922	0.038431538	0.15	4	26	0	1	0
288	25794	99999	1.9116	0.073523077	0.15	4	26	0	1	0
288	54695	99999	0.52273	0.020105	0.15	4	26	0	1	0
289	25774	99999	1.02214	0.039313077	0.15	4	26	0	1	0
289	25787	99999	1.96747	0.075671923	0.15	4	26	0	1	0
290	40273	99999	0.43778	0.016837692	0.15	4	26	0	1	0
291	40272	99999	2.2749	0.087496154	0.15	4	26	0	1	0
291	40273	99999	1.08466	0.041717692	0.15	4	26	0	1	0
292	25819	99999	0.88924	0.034201538	0.15	4	26	0	1	0
292	40275	99999	0.78882	0.030339231	0.15	4	26	0	1	0
293	26332	99999	0.92385	0.035532692	0.15	4	26	0	1	0
293	26335	99999	0.84056	0.032329231	0.15	4	26	0	1	0
294	26330	99999	0.96196	0.036998462	0.15	4	26	0	1	0
295	40274	99999	0.99967	0.038448846	0.15	4	26	0	1	0
296	40269	99999	1.83116	0.070429231	0.15	4	26	0	1	0
296	40274	99999	1.35446	0.052094615	0.15	4	26	0	1	0
297	40269	99999	0.65645	0.025248077	0.15	4	26	0	1	0
298	40271	99999	1.29211	0.049696538	0.15	4	26	0	1	0
299	25776	99999	0.3005	0.011557692	0.15	4	26	0	1	0
300	25755	99999	0.79677	0.030645	0.15	4	26	0	1	0
301	25728	99999	1.04079	0.040030385	0.15	4	26	0	1	0
302	25728	99999	0.8309	0.031957692	0.15	4	26	0	1	0
303	25761	99999	1.25985	0.048455769	0.15	4	26	0	1	0
303	25767	99999	1.53643	0.059093462	0.15	4	26	0	1	0
303	54733	99999	0.87174	0.033528462	0.15	4	26	0	1	0
304	25747	99999	1.10623	0.042547308	0.15	4	26	0	1	0
304	25776	99999	1.45375	0.055913462	0.15	4	26	0	1	0
305	25747	99999	1.50777	0.057991154	0.15	4	26	0	1	0
306	25759	99999	1.32658	0.051022308	0.15	4	26	0	1	0
306	40260	99999	1.16866	0.044948462	0.15	4	26	0	1	0
307	40260	99999	0.81654	0.031405385	0.15	4	26	0	1	0
308	25648	99999	0.35483	0.013647308	0.15	4	26	0	1	0
309	25575	99999	0.78507	0.030195	0.15	4	26	0	1	0
310	40265	99999	0.77662	0.02987	0.15	4	26	0	1	0
311	25640	99999	1.15256	0.044329231	0.15	4	26	0	1	0
312	25630	99999	0.55417	0.021314231	0.15	4	26	0	1	0
313	25626	99999	0.86453	0.033251154	0.15	4	26	0	1	0
313	25630	99999	1.26225	0.048548077	0.15	4	26	0	1	0
314	25629	99999	0.74906	0.02881	0.15	4	26	0	1	0
314	54709	99999	1.67527	0.064433462	0.15	4	26	0	1	0
315	25675	99999	0.24839	0.009553462	0.15	4	26	0	1	0
316	25684	99999	0.53989	0.020765	0.15	4	26	0	1	0
317	40263	99999	0.71899	0.027653462	0.15	4	26	0	1	0
318	25323	99999	1.19747	0.046056538	0.15	4	26	0	1	0
318	26288	99999	2.06278	0.079337692	0.15	4	26	0	1	0
319	25775	99999	0.95626	0.036779231	0.15	4	26	0	1	0
319	26292	99999	1.92309	0.073965	0.15	4	26	0	1	0
320	40267	99999	1.7138	0.065915385	0.15	4	26	0	1	0
320	40270	99999	2.07037	0.079629615	0.15	4	26	0	1	0
321	40267	99999	1.44919	0.055738077	0.15	4	26	0	1	0
322	40268	99999	0.29272	0.011258462	0.15	4	26	0	1	0
323	26291	99999	0.42217	0.016237308	0.15	4	26	0	1	0
323	26296	99999	0.53839	0.020707308	0.15	4	26	0	1	0
324	26309	99999	0.41657	0.016021923	0.15	4	26	0	1	0
325	40266	99999	0.11059	0.004253462	0.15	4	26	0	1	0
326	26375	99999	1.15629	0.044472692	0.15	4	26	0	1	0
326	26377	99999	1.35476	0.052106154	0.15	4	26	0	1	0
327	26380	99999	1.22326	0.047048462	0.15	4	26	0	1	0
327	26383	99999	0.78857	0.030329615	0.15	4	26	0	1	0
328	26048	99999	0.82774	0.031836154	0.15	4	26	0	1	0
329	26047	99999	1.04859	0.040330385	0.15	4	26	0	1	0
330	26047	99999	0.6844	0.026323077	0.15	4	26	0	1	0
330	26384	99999	0.63281	0.024338846	0.15	4	26	0	1	0
331	26317	99999	0.65376	0.025144615	0.15	4	26	0	1	0
331	26385	99999	0.71953	0.027674231	0.15	4	26	0	1	0
332	26310	99999	0.41551	0.015981154	0.15	4	26	0	1	0
333	26044	99999	0.70371	0.027065769	0.15	4	26	0	1	0
333	26318	99999	0.85475	0.032875	0.15	4	26	0	1	0
334	26045	99999	1.06785	0.041071154	0.15	4	26	0	1	0
334	26156	99999	0.62427	0.024010385	0.15	4	26	0	1	0
335	26044	99999	0.62324	0.023970769	0.15	4	26	0	1	0
336	26315	99999	0.62693	0.024112692	0.15	4	26	0	1	0
337	26315	99999	0.30423	0.011701154	0.15	4	26	0	1	0
338	26301	99999	0.5657	0.021757692	0.15	4	26	0	1	0
339	40264	99999	0.33722	0.01297	0.15	4	26	0	1	0
340	25692	99999	1.59317	0.061275769	0.15	4	26	0	1	0
341	26150	99999	0.83374	0.032066923	0.15	4	26	0	1	0
341	26155	99999	0.84976	0.032683077	0.15	4	26	0	1	0
342	25672	99999	1.54354	0.059366923	0.15	4	26	0	1	0
343	25672	99999	0.96871	0.037258077	0.15	4	26	0	1	0
344	25670	99999	0.99214	0.038159231	0.15	4	26	0	1	0
344	50861	99999	0.70109	0.026965	0.15	4	26	0	1	0
345	25670	99999	1.55555	0.059828846	0.15	4	26	0	1	0
345	26152	99999	1.78423	0.068624231	0.15	4	26	0	1	0
346	26106	99999	1.68571	0.064835	0.15	4	26	0	1	0
347	25320	99999	1.49607	0.057541154	0.15	4	26	0	1	0
347	54728	99999	1.15235	0.044321154	0.15	4	26	0	1	0
348	26148	99999	0.30971	0.011911923	0.15	4	26	0	1	0
349	26107	99999	1.22	0.046923077	0.15	4	26	0	1	0
349	26113	99999	0.60067	0.023102692	0.15	4	26	0	1	0
350	26110	99999	0.66562	0.025600769	0.15	4	26	0	1	0
351	26110	99999	0.77493	0.029805	0.15	4	26	0	1	0
352	40259	99999	0.67858	0.026099231	0.15	4	26	0	1	0
353	26205	99999	0.63086	0.024263846	0.15	4	26	0	1	0
354	26179	99999	1.00668	0.038718462	0.15	4	26	0	1	0
354	54808	99999	1.02928	0.039587692	0.15	4	26	0	1	0
355	26107	99999	2.09417	0.080545	0.15	4	26	0	1	0
355	26179	99999	2.2141	0.085157692	0.15	4	26	0	1	0
356	26156	99999	0.88744	0.034132308	0.15	4	26	0	1	0
356	26201	99999	2.25751	0.086827308	0.15	4	26	0	1	0
357	26199	99999	0.78207	0.030079615	0.15	4	26	0	1	0
357	26200	99999	0.8453	0.032511538	0.15	4	26	0	1	0
358	26200	99999	0.48121	0.018508077	0.15	4	26	0	1	0
359	26223	99999	0.90251	0.034711923	0.15	4	26	0	1	0
360	26224	99999	0.84273	0.032412692	0.15	4	26	0	1	0
360	54807	99999	0.31819	0.012238077	0.15	4	26	0	1	0
361	26235	99999	0.15166	0.005833077	0.15	4	26	0	1	0
362	26220	99999	0.49869	0.019180385	0.15	4	26	0	1	0
363	26203	99999	0.69428	0.026703077	0.15	4	26	0	1	0
364	26245	99999	0.22639	0.008707308	0.15	4	26	0	1	0
365	26242	99999	0.09867	0.003795	0.15	4	26	0	1	0
366	3383	99999	0.52858	0.02033	0.15	4	26	0	1	0
367	26255	99999	0.4162	0.016007692	0.15	4	26	0	1	0
368	26048	99999	0.66818	0.025699231	0.15	4	26	0	1	0
369	26396	99999	0.7946	0.030561538	0.15	4	26	0	1	0
370	40262	99999	0.2809	0.010803846	0.15	4	26	0	1	0
371	26374	99999	0.38592	0.014843077	0.15	4	26	0	1	0
372	26399	99999	0.84925	0.032663462	0.15	4	26	0	1	0
373	26375	99999	0.92861	0.035715769	0.15	4	26	0	1	0
374	26371	99999	0.3319	0.012765385	0.15	4	26	0	1	0
375	26397	99999	0.79805	0.030694231	0.15	4	26	0	1	0
376	26065	99999	0.64696	0.024883077	0.15	4	26	0	1	0
377	26995	99999	0.30038	0.011553077	0.15	4	26	0	1	0
378	40261	99999	0.08107	0.003118077	0.15	4	26	0	1	0
379	26036	99999	0.37456	0.014406154	0.15	4	26	0	1	0
379	26069	99999	0.74434	0.028628462	0.15	4	26	0	1	0
380	26032	99999	0.50628	0.019472308	0.15	4	26	0	1	0
381	26032	99999	0.37274	0.014336154	0.15	4	26	0	1	0
381	26063	99999	0.30319	0.011661154	0.15	4	26	0	1	0
382	26063	99999	0.99577	0.038298846	0.15	4	26	0	1	0
382	26564	99999	1.02239	0.039322692	0.15	4	26	0	1	0
383	26564	99999	0.77409	0.029772692	0.15	4	26	0	1	0
383	26566	99999	0.63394	0.024382308	0.15	4	26	0	1	0
384	26073	99999	0.68392	0.026304615	0.15	4	26	0	1	0
384	26609	99999	0.45139	0.017361154	0.15	4	26	0	1	0
385	26073	99999	0.74065	0.028486538	0.15	4	26	0	1	0
386	26566	99999	0.70559	0.027138077	0.15	4	26	0	1	0
386	26609	99999	0.69312	0.026658462	0.15	4	26	0	1	0
387	26069	99999	0.45242	0.017400769	0.15	4	26	0	1	0
388	26996	99999	0.74165	0.028525	0.15	4	26	0	1	0
388	27010	99999	0.24254	0.009328462	0.15	4	26	0	1	0
389	26995	99999	0.58537	0.022514231	0.15	4	26	0	1	0
389	27009	99999	0.48189	0.018534231	0.15	4	26	0	1	0
390	26065	99999	0.29247	0.011248846	0.15	4	26	0	1	0
390	27016	99999	0.58548	0.022518462	0.15	4	26	0	1	0
391	26991	99999	0.61718	0.023737692	0.15	4	26	0	1	0
391	27030	99999	0.58913	0.022658846	0.15	4	26	0	1	0
392	26993	99999	0.42757	0.016445	0.15	4	26	0	1	0
392	54868	99999	0.56545	0.021748077	0.15	4	26	0	1	0
393	27027	99999	0.40172	0.015450769	0.15	4	26	0	1	0
394	27030	99999	0.57905	0.022271154	0.15	4	26	0	1	0
395	3695	99999	0.37265	0.014332692	0.15	4	26	0	1	0
396	40338	99999	0.22301	0.008577308	0.15	4	26	0	1	0
397	9273	99999	0.43626	0.016779231	0.15	4	26	0	1	0
398	9273	99999	0.21637	0.008321923	0.15	4	26	0	1	0
399	31903	99999	0.27276	0.010490769	0.15	4	26	0	1	0
400	31903	99999	0.25087	0.009648846	0.15	4	26	0	1	0
401	40336	99999	0.11706	0.004502308	0.15	4	26	0	1	0
402	31618	99999	0.07144	0.002747692	0.15	4	26	0	1	0
403	40336	99999	0.27542	0.010593077	0.15	4	26	0	1	0
404	19633	99999	0.28225	0.010855769	0.15	4	26	0	1	0
404	19634	99999	0.38403	0.014770385	0.15	4	26	0	1	0
404	40337	99999	0.18196	0.006998462	0.15	4	26	0	1	0
405	9173	99999	0.27016	0.010390769	0.15	4	26	0	1	0
406	31820	99999	0.25027	0.009625769	0.15	4	26	0	1	0
407	9330	99999	0.39688	0.015264615	0.15	4	26	0	1	0
407	31820	99999	0.2626	0.0101	0.15	4	26	0	1	0
408	31839	99999	0.3428	0.013184615	0.15	4	26	0	1	0
409	31065	99999	0.91295	0.036518	0.15	4	25	0	1	0
409	31662	99999	0.68525	0.026355769	0.15	4	26	0	1	0
410	8662	99999	0.22501	0.008654231	0.15	4	26	0	1	0
410	8747	99999	0.04914	0.00189	0.15	4	26	0	1	0
411	40335	99999	0.34163	0.013139615	0.15	4	26	0	1	0
412	9077	99999	0.50293	0.019343462	0.15	4	26	0	1	0
412	9121	99999	0.11352	0.004366154	0.15	4	26	0	1	0
413	31831	99999	0.2827	0.010873077	0.15	4	26	0	1	0
413	31837	99999	0.18382	0.00707	0.15	4	26	0	1	0
414	31829	99999	0.12875	0.004951923	0.15	4	26	0	1	0
415	31821	99999	0.52091	0.020035	0.15	4	26	0	1	0
416	9330	99999	0.17769	0.0071076	0.15	4	25	0	1	0
417	9569	99999	0.16978	0.0067912	0.15	4	25	0	1	0
417	31803	99999	0.35348	0.0141392	0.15	4	25	0	1	0
418	31803	99999	0.27791	0.0111164	0.15	4	25	0	1	0
419	40314	99999	0.2695	0.01078	0.15	4	25	0	1	0
420	31905	99999	0.34422	0.0137688	0.15	4	25	0	1	0
420	40314	99999	0.26985	0.010794	0.15	4	25	0	1	0
421	40312	99999	0.2234	0.008936	0.15	4	25	0	1	0
422	31905	99999	0.42637	0.0170548	0.15	4	25	0	1	0
422	40312	99999	0.21613	0.0086452	0.15	4	25	0	1	0
423	9696	99999	0.37837	0.0151348	0.15	4	25	0	1	0
423	31905	99999	0.38789	0.0155156	0.15	4	25	0	1	0
424	40313	99999	0.2717	0.010868	0.15	4	25	0	1	0
425	19659	99999	0.33879	0.0135516	0.15	4	25	0	1	0
425	19660	99999	0.37897	0.0151588	0.15	4	25	0	1	0
426	31960	99999	0.10108	0.0040432	0.15	4	25	0	1	0
427	31960	99999	0.27391	0.0109564	0.15	4	25	0	1	0
428	32906	99999	0.20675	0.00827	0.15	4	25	0	1	0
429	32906	99999	0.15596	0.0062384	0.15	4	25	0	1	0
430	10000	99999	0.2072	0.008288	0.15	4	25	0	1	0
431	19630	99999	0.411	0.01644	0.15	4	25	0	1	0
431	19666	99999	0.45118	0.0180472	0.15	4	25	0	1	0
432	10033	99999	0.22753	0.0091012	0.15	4	25	0	1	0
433	32910	99999	0.254	0.01016	0.15	4	25	0	1	0
434	40317	99999	0.08528	0.0034112	0.15	4	25	0	1	0
435	32808	99999	0.13472	0.0053888	0.15	4	25	0	1	0
436	40315	99999	0.11973	0.0047892	0.15	4	25	0	1	0
437	40315	99999	0.26248	0.0104992	0.15	4	25	0	1	0
438	9744	99999	0.16457	0.0065828	0.15	4	25	0	1	0
439	40316	99999	0.14797	0.0059188	0.15	4	25	0	1	0
440	9744	99999	0.32328	0.0129312	0.15	4	25	0	1	0
440	31859	99999	0.2773	0.011092	0.15	4	25	0	1	0
441	31874	99999	0.29825	0.011471154	0.15	4	26	0	1	0
442	31874	99999	0.22252	0.008558462	0.15	4	26	0	1	0
443	32856	99999	0.38158	0.014676154	0.15	4	26	0	1	0
443	32870	99999	0.26041	0.010015769	0.15	4	26	0	1	0
443	32876	99999	0.46653	0.0186612	0.15	4	25	0	1	0
444	10094	99999	0.15673	0.0062692	0.15	4	25	0	1	0
445	32786	99999	0.16828	0.0067312	0.15	4	25	0	1	0
446	32894	99999	0.32902	0.0131608	0.15	4	25	0	1	0
447	10095	99999	0.24829	0.0099316	0.15	4	25	0	1	0
447	32814	99999	0.2262	0.009048	0.15	4	25	0	1	0
448	32857	99999	0.23086	0.008879231	0.15	4	26	0	1	0
449	32857	99999	0.2132	0.0082	0.15	4	26	0	1	0
450	9743	99999	0.32022	0.012316154	0.15	4	26	0	1	0
451	31805	99999	0.35915	0.013813462	0.15	4	26	0	1	0
451	31842	99999	0.66497	0.025575769	0.15	4	26	0	1	0
452	31805	99999	0.33704	0.012963077	0.15	4	26	0	1	0
453	32822	99999	0.11814	0.004543846	0.15	4	26	0	1	0
454	32823	99999	0.38278	0.014722308	0.15	4	26	0	1	0
455	32841	99999	0.22134	0.008513077	0.15	4	26	0	1	0
456	32823	99999	0.27023	0.010393462	0.15	4	26	0	1	0
456	32845	99999	0.5287	0.020334615	0.15	4	26	0	1	0
457	32814	99999	0.60837	0.0243348	0.15	4	25	0	1	0
457	40333	99999	0.33633	0.012935769	0.15	4	26	0	1	0
458	40333	99999	0.14474	0.005566923	0.15	4	26	0	1	0
459	32878	99999	0.20131	0.007742692	0.15	4	26	0	1	0
460	32828	99999	0.48722	0.018739231	0.15	4	26	0	1	0
460	32845	99999	0.37249	0.014326538	0.15	4	26	0	1	0
461	40332	99999	0.27276	0.010490769	0.15	4	26	0	1	0
462	29861	99999	1.01677	0.039106538	0.15	4	26	0	1	0
463	40331	99999	0.50632	0.019473846	0.15	4	26	0	1	0
464	40331	99999	0.27118	0.01043	0.15	4	26	0	1	0
465	29851	99999	0.3987	0.015334615	0.15	4	26	0	1	0
466	10020	99999	0.277	0.010653846	0.15	4	26	0	1	0
467	32833	99999	0.32257	0.012406538	0.15	4	26	0	1	0
468	32833	99999	0.12501	0.004808077	0.15	4	26	0	1	0
469	31849	99999	0.17436	0.006706154	0.15	4	26	0	1	0
470	31841	99999	0.48252	0.018558462	0.15	4	26	0	1	0
470	31849	99999	0.47299	0.018191923	0.15	4	26	0	1	0
471	31798	99999	0.44231	0.017011923	0.15	4	26	0	1	0
471	31819	99999	0.50162	0.019293077	0.15	4	26	0	1	0
472	9244	99999	0.46675	0.017951923	0.15	4	26	0	1	0
472	54525	99999	0.59011	0.022696538	0.15	4	26	0	1	0
473	9160	99999	0.36853	0.014174231	0.15	4	26	0	1	0
473	31671	99999	0.22473	0.008643462	0.15	4	26	0	1	0
474	31671	99999	0.3105	0.011942308	0.15	4	26	0	1	0
474	31686	99999	0.32266	0.01241	0.15	4	26	0	1	0
475	54528	99999	0.46964	0.018063077	0.15	4	26	0	1	0
476	31655	99999	0.4382	0.016853846	0.15	4	26	0	1	0
476	54528	99999	0.30916	0.011890769	0.15	4	26	0	1	0
477	31654	99999	0.69702	0.026808462	0.15	4	26	0	1	0
478	19313	99999	0.61954	0.023828462	0.15	4	26	0	1	0
479	8186	99999	0.26221	0.010085	0.15	4	26	0	1	0
480	8540	99999	0.48194	0.018536154	0.15	4	26	0	1	0
481	8540	99999	0.46665	0.017948077	0.15	4	26	0	1	0
481	8650	99999	0.51514	0.019813077	0.15	4	26	0	1	0
482	8650	99999	0.24257	0.009329615	0.15	4	26	0	1	0
482	8798	99999	0.44361	0.017061923	0.15	4	26	0	1	0
483	8939	99999	0.29858	0.011483846	0.15	4	26	0	1	0
483	31678	99999	0.22053	0.008481923	0.15	4	26	0	1	0
484	31651	99999	0.299	0.0115	0.15	4	26	0	1	0
484	31678	99999	0.18663	0.007178077	0.15	4	26	0	1	0
485	31677	99999	0.343	0.013192308	0.15	4	26	0	1	0
486	8939	99999	0.18746	0.00721	0.15	4	26	0	1	0
486	31675	99999	0.14962	0.005754615	0.15	4	26	0	1	0
487	31674	99999	0.32129	0.012357308	0.15	4	26	0	1	0
487	31690	99999	0.20015	0.007698077	0.15	4	26	0	1	0
488	31672	99999	0.21605	0.008309615	0.15	4	26	0	1	0
489	31808	99999	0.40365	0.015525	0.15	4	26	0	1	0
490	31810	99999	0.36981	0.014223462	0.15	4	26	0	1	0
490	31811	99999	0.58567	0.022525769	0.15	4	26	0	1	0
491	31811	99999	0.27329	0.010511154	0.15	4	26	0	1	0
491	31841	99999	0.30901	0.011885	0.15	4	26	0	1	0
492	29873	99999	0.30432	0.011704615	0.15	4	26	0	1	0
493	29873	99999	0.24965	0.009601923	0.15	4	26	0	1	0
494	31807	99999	0.16756	0.006444615	0.15	4	26	0	1	0
495	30699	99999	0.3142	0.012084615	0.15	4	26	0	1	0
496	9200	99999	0.7043	0.027088462	0.15	4	26	0	1	0
496	31814	99999	0.51331	0.019742692	0.15	4	26	0	1	0
497	8833	99999	0.30334	0.011666923	0.15	4	26	0	1	0
497	8938	99999	0.36564	0.014063077	0.15	4	26	0	1	0
498	31658	99999	0.16313	0.006274231	0.15	4	26	0	1	0
499	29903	99999	0.50423	0.019393462	0.15	4	26	0	1	0
500	54541	99999	0.26924	0.010355385	0.15	4	26	0	1	0
501	8942	99999	0.4848	0.018646154	0.15	4	26	0	1	0
501	30619	99999	0.57345	0.022055769	0.15	4	26	0	1	0
502	40321	99999	0.2499	0.009611538	0.15	4	26	0	1	0
503	40321	99999	0.24433	0.009397308	0.15	4	26	0	1	0
504	30637	99999	0.13513	0.005197308	0.15	4	26	0	1	0
504	30671	99999	0.60608	0.023310769	0.15	4	26	0	1	0
505	30530	99999	0.28762	0.011062308	0.15	4	26	0	1	0
505	30679	99999	0.61331	0.023588846	0.15	4	26	0	1	0
506	51509	99999	0.08695	0.003344231	0.15	4	26	0	1	0
506	51647	99999	0.06938	0.002668462	0.15	4	26	0	1	0
506	51692	99999	0.25506	0.00981	0.15	4	26	0	1	0
507	30700	99999	0.54267	0.020871923	0.15	4	26	0	1	0
508	30694	99999	0.17601	0.006769615	0.15	4	26	0	1	0
509	40330	99999	0.25105	0.009655769	0.15	4	26	0	1	0
510	30665	99999	0.40663	0.015639615	0.15	4	26	0	1	0
510	30666	99999	0.49234	0.018936154	0.15	4	26	0	1	0
510	30685	99999	0.26763	0.010293462	0.15	4	26	0	1	0
511	30664	99999	0.65936	0.02536	0.15	4	26	0	1	0
511	30712	99999	0.83101	0.031961923	0.15	4	26	0	1	0
511	40330	99999	0.94457	0.036329615	0.15	4	26	0	1	0
512	30669	99999	0.22079	0.008491923	0.15	4	26	0	1	0
513	29812	99999	0.55604	0.021386154	0.15	4	26	0	1	0
513	30712	99999	0.61965	0.023832692	0.15	4	26	0	1	0
514	29820	99999	0.49901	0.019192692	0.15	4	26	0	1	0
515	30709	99999	0.12032	0.004627692	0.15	4	26	0	1	0
516	40323	99999	0.26363	0.010139615	0.15	4	26	0	1	0
517	40323	99999	0.48071	0.018488846	0.15	4	26	0	1	0
518	40324	99999	0.74159	0.028522692	0.15	4	26	0	1	0
519	40322	99999	1.16771	0.044911923	0.15	4	26	0	1	0
520	40322	99999	0.57618	0.022160769	0.15	4	26	0	1	0
521	8381	99999	0.56411	0.021696538	0.15	4	26	0	1	0
521	40324	99999	0.51491	0.019804231	0.15	4	26	0	1	0
522	30620	99999	0.20989	0.008072692	0.15	4	26	0	1	0
523	29903	99999	0.27186	0.010456154	0.15	4	26	0	1	0
523	30619	99999	0.50095	0.019267308	0.15	4	26	0	1	0
524	30609	99999	0.29626	0.011394615	0.15	4	26	0	1	0
524	30627	99999	0.19195	0.007382692	0.15	4	26	0	1	0
524	30628	99999	0.45699	0.017576538	0.15	4	26	0	1	0
525	30609	99999	0.20449	0.007865	0.15	4	26	0	1	0
526	8254	99999	0.41064	0.015793846	0.15	4	26	0	1	0
526	8381	99999	0.44827	0.017241154	0.15	4	26	0	1	0
527	8072	99999	0.48806	0.018771538	0.15	4	26	0	1	0
527	8263	99999	0.4494	0.017284615	0.15	4	26	0	1	0
528	8024	99999	0.2245	0.008634615	0.15	4	26	0	1	0
528	8072	99999	0.2459	0.009457692	0.15	4	26	0	1	0
529	8254	99999	0.64812	0.024927692	0.15	4	26	0	1	0
530	8015	99999	0.27072	0.010412308	0.15	4	26	0	1	0
531	40326	99999	0.09357	0.003598846	0.15	4	26	0	1	0
532	8043	99999	0.5218	0.020069231	0.15	4	26	0	1	0
532	40326	99999	0.25935	0.009975	0.15	4	26	0	1	0
533	40327	99999	0.20476	0.007875385	0.15	4	26	0	1	0
534	40327	99999	0.32512	0.012504615	0.15	4	26	0	1	0
535	40329	99999	0.23887	0.009187308	0.15	4	26	0	1	0
536	8186	99999	0.33759	0.012984231	0.15	4	26	0	1	0
537	40328	99999	0.17899	0.006884231	0.15	4	26	0	1	0
538	8043	99999	0.47917	0.018429615	0.15	4	26	0	1	0
538	18322	99999	0.2217	0.008526923	0.15	4	26	0	1	0
539	7837	99999	0.3102	0.011930769	0.15	4	26	0	1	0
540	7837	99999	0.49645	0.019094231	0.15	4	26	0	1	0
541	7665	99999	0.37986	0.01461	0.15	4	26	0	1	0
542	30449	99999	0.43077	0.016568077	0.15	4	26	0	1	0
543	30429	99999	0.24259	0.009330385	0.15	4	26	0	1	0
543	30436	99999	0.35669	0.013718846	0.15	4	26	0	1	0
544	30400	99999	0.52065	0.020025	0.15	4	26	0	1	0
545	30433	99999	0.67718	0.026045385	0.15	4	26	0	1	0
546	40325	99999	0.19971	0.007681154	0.15	4	26	0	1	0
547	6475	99999	0.21577	0.008298846	0.15	4	26	0	1	0
548	6624	99999	0.34107	0.013118077	0.15	4	26	0	1	0
549	30257	99999	0.22229	0.008549615	0.15	4	26	0	1	0
550	30256	99999	0.02192	0.000843077	0.15	4	26	0	1	0
551	30228	99999	0.18196	0.006998462	0.15	4	26	0	1	0
552	30228	99999	0.35169	0.013526538	0.15	4	26	0	1	0
553	30403	99999	0.51659	0.019868846	0.15	4	26	0	1	0
553	30421	99999	0.24637	0.009475769	0.15	4	26	0	1	0
554	30413	99999	0.49183	0.018916538	0.15	4	26	0	1	0
554	30426	99999	0.24875	0.009567308	0.15	4	26	0	1	0
555	30468	99999	0.01639	0.000630385	0.15	4	26	0	1	0
556	30412	99999	0.45084	0.01734	0.15	4	26	0	1	0
557	30245	99999	0.30654	0.01179	0.15	4	26	0	1	0
557	30406	99999	0.2585	0.009942308	0.15	4	26	0	1	0
558	30242	99999	0.23371	0.008988846	0.15	4	26	0	1	0
558	30254	99999	0.42191	0.016227308	0.15	4	26	0	1	0
559	30102	99999	0.22143	0.008516538	0.15	4	26	0	1	0
559	30229	99999	0.46602	0.017923846	0.15	4	26	0	1	0
560	6798	99999	0.47451	0.018250385	0.15	4	26	0	1	0
560	30111	99999	0.23156	0.008906154	0.15	4	26	0	1	0
561	6798	99999	0.25797	0.009921923	0.15	4	26	0	1	0
562	6609	99999	0.16019	0.006161154	0.15	4	26	0	1	0
562	19334	99999	0.35773	0.013758846	0.15	4	26	0	1	0
563	6617	99999	0.27834	0.010705385	0.15	4	26	0	1	0
564	30210	99999	0.63519	0.024430385	0.15	4	26	0	1	0
565	5759	99999	0.28303	0.010885769	0.15	4	26	0	1	0
566	6105	99999	0.18898	0.007268462	0.15	4	26	0	1	0
566	30087	99999	0.37784	0.014532308	0.15	4	26	0	1	0
567	6105	99999	0.31349	0.012057308	0.15	4	26	0	1	0
568	5849	99999	0.58688	0.022572308	0.15	4	26	0	1	0
568	30087	99999	0.32824	0.012624615	0.15	4	26	0	1	0
569	26723	99999	0.3187	0.012257692	0.15	4	26	0	1	0
570	25227	99999	0.2484	0.009553846	0.15	4	26	0	1	0
571	5849	99999	0.25117	0.009660385	0.15	4	26	0	1	0
